dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,sum_sines
0.582200118673058,0.27478157714679075,0.061923933541217835,0.7248860234890825,0.7949599605450203,0.37327684712386766,2.624638278242493
0.9798965289859116,0.4972213408232341,0.5733295106055818,0.42894277305564754,0.1533091930741266,0.5703887211060333,2.958435291013728
0.03211226728401406,0.8019926311775988,0.2867248341347375,0.873676336301141,0.07857904520414072,0.3312049976571826,2.2040373243880156
0.4023044427353045,0.766624269126245,0.7176314239497698,0.6869001407796425,0.6569326989286616,0.22004806258574672,3.2059604855532378
0.5882414545534633,0.9392949403793651,0.5604315362311503,0.5115303843557744,0.9440101896207992,0.13225024982435163,3.324886896376441
0.21858434042177144,0.9244443592185423,0.7959589044045963,0.6111125163678138,0.01112611230274474,0.33376441774383636,2.6421757677407856
0.7476752527410154,0.2717044397577253,0.8043191294579229,0.08301010848270518,0.11762688030126789,0.31715680466525,2.180805281182164
0.2947203193532,0.4985457036020984,0.377264090269111,0.4833831394749162,0.09087790439087462,0.3956049872752141,2.0778960883215123
0.32445633765981463,0.7304364641685248,0.45431435964445577,0.5586750880611663,0.8208080778231828,0.20779900087530612,2.8929015004918828
0.7660534772044447,0.20184838914322922,0.6467228033069998,0.9442031576665749,0.2662029534339445,0.6126997321146541,3.1445295174687304
0.7099163115520091,0.805847808726862,0.1136816936695686,0.9503377775605903,0.45860508406975686,0.8273518587274333,3.4790766175119012
0.9449987934714896,0.18597453383612206,0.8496642789089218,0.22919123075597048,0.059048135744519725,0.5771066879736909,2.5782646748509737
0.10769873837706534,0.7367627459570845,0.712809550842934,0.35685908049984183,0.4841065854930968,0.8322351939585053,2.9875350038591737
0.4441207628676179,0.6995847772992725,0.5607232560661931,0.1036072985325075,0.04186815882675865,0.500914032941364,2.23086844020722
0.6464622125937988,0.9077011432041913,0.48923511646895124,0.5851953392665467,0.5196895600388651,0.5125218729315628,3.3997574386092246
0.013643201155354667,0.4086458732489022,0.5626263248814083,0.413614674613082,0.68753931402799,0.299801840654357,2.276309538388897
0.7248293518722548,0.9276470693132967,0.39356807872011446,0.390620646696214,0.8036630487044146,0.08047371294212036,3.0277575101386094
0.3013488621214555,0.3369182415095222,0.13022266999568877,0.5685307397884769,0.2751947800260661,0.8759955887250579,2.3355538351713863
0.20005403547925416,0.1568295650839261,0.699248884425417,0.257068910221411,0.5917106185038992,0.6810039232389676,2.440154617744156
0.5226508951710083,0.7879051257562001,0.27748487401140765,0.686091247561461,0.06745823758979297,0.9221936026166214,2.9798471733862257
0.17886929769581827,0.22226983017978907,0.3408928330645986,0.6445857862510351,0.9012310010241977,0.7234905860028196,2.779653686458759
0.05880778949935206,0.6620849297335633,0.5805496373025905,0.6390902760644982,0.6311374632542525,0.5204879341921738,2.9058526047116255
0.9740696890278037,0.09733830163250046,0.19511650078168152,0.18429414969371483,0.3228056684600662,0.03234059265442102,1.6510611570800644
0.7859236552521605,0.46828483400248555,0.5457261059161874,0.2803532531687546,0.9304474307502588,0.732092005699949,3.4248831223583163
0.49322248942847435,0.9704126488537436,0.8251486529844554,0.8229065818928047,0.9529021125448035,0.8729501008839213,4.347688073665113
0.9161343142258813,0.9210621230298365,0.1284861134833597,0.6878002346396266,0.5284749946393951,0.8357423169910085,3.598481865857072
0.6984729024836659,0.33210941268136673,0.39383338274988533,0.07327607053724461,0.7626568232906303,0.8701020626354518,2.8812680230279484
0.19432273003120104,0.7853642504525006,0.5188296232229344,0.8134344759723653,0.36964107434341875,0.22399382259766576,2.7061061493511995
0.24421853246675862,0.1573042211321246,0.05969684335929548,0.11605832293646878,0.481398621650981,0.04197895917132621,1.0788996780909026
0.4170088039659072,0.3904119852056184,0.5139612775867464,0.39200322639457696,0.727977970020326,0.6963393391386434,2.9660429378736604
0.8854380721960531,0.24392548876088826,0.3711982535172268,0.9168800680920187,0.6668262572887051,0.2494938837544699,3.037554831490652
0.8031830051076382,0.7457474832713408,0.07426030544153428,0.8094738307476873,0.42150835733490033,0.1992625585750205,2.8032913023083923
0.20671084751799118,0.9297782456127393,0.13840479232008618,0.7437291012751007,0.875257399050684,0.760137738523012,3.2784593578068164
0.6436360506203449,0.0023052791681886786,0.18306064061487792,0.20245345930020808,0.9477625885407387,0.9762696495166431,2.6260521442602913
0.39518395188087574,0.03137239398577718,0.12606868982917707,0.47710954304075504,0.851631991088164,0.008923545838482094,1.762573578421581
0.32535456214759295,0.11744203270557396,0.7841701980120463,0.2761396738592774,0.46969482746224855,0.24115562592986006,2.1071377230253825
0.17250333687087305,0.4777518104121895,0.4029880814594974,0.8131512496091282,0.22829098965872463,0.5820410685107227,2.5261013629110405
0.6357671497997232,0.30080429638692807,0.9577133945493572,0.597630217224922,0.9208780625967926,0.5438103186610282,3.58418012874244
0.40898813490909935,0.01814614719057983,0.7803667133266389,0.20435260243976572,0.33859756794040474,0.6113469235654184,2.2284351804471907
0.297895196568443,0.18212062202709633,0.9423443802743162,0.7223396034364793,0.7418332719375973,0.3740963090263605,2.985776728008992
0.9186602813490397,0.9574798175133433,0.7968753979522594,0.9450942438428561,0.13634872031697798,0.11478293334747547,3.3887183550761684
0.8673851301986436,0.08702758326594107,0.9565074447644375,0.5866395780135855,0.005037458017688179,0.584000116220458,2.7767099877393964
0.7552579395107231,0.347511875145859,0.7067552468570789,0.15209415951063632,0.9879507480852748,0.771372448211543,3.3589337603751637
0.9927161674930287,0.029960315094602508,0.42386283384965084,0.8813751922947476,0.5163920659111034,0.5852960297437968,3.0965599656351643
0.006576507561350975,0.0061201275401371324,0.8450608006022394,0.42800393672441495,0.10905182972064342,0.5787139591183469,1.8315472063002587
0.6292209666620046,0.8921904267540283,0.809466683018202,0.7393630327888946,0.6818442476955122,0.9860063242420405,4.22875442534671
0.7495678525491065,0.6806958651520711,0.7910500294667315,0.09739783468354168,0.3251932013815886,0.879457633176336,3.208877374877438
0.7567439654273931,0.04958805028821278,0.4090733537859519,0.8898777692208386,0.5985494627022708,0.37634058251634084,2.8418438766110263
0.6441250044723559,0.3325818764322709,0.5065308183035419,0.18199919064420433,0.8110115120614353,0.8920301665817298,3.096458417514024
0.5694554742715922,0.29772145377338044,0.7281281617844249,0.46690643971713364,0.2713075955593356,0.9599066708751699,3.035245288588163
0.7185031311253675,0.8747383449966436,0.2587714395363344,0.7615310702194356,0.7166484560338986,0.5691997048241727,3.5673772067594984
0.054702071687784626,0.36761385185320894,0.7631089776181182,0.3971930585153126,0.7681004456135432,0.7619196283492188,2.877149450301234
0.2731475366286854,0.0357569797884999,0.2600035031212523,0.40236908210950817,0.34087358522165423,0.3845729360626464,1.6636700708190495
0.40958794187767467,0.7186335347981372,0.9945758894211507,0.8697787911209824,0.3258166355418167,0.9677221153094686,3.802980817461219
0.7315964951810839,0.24348538419027954,0.8267488584305116,0.8235196864962919,0.6484104521819386,0.07088767952030661,3.053169526654796
0.6745565485795124,0.5875658082347341,0.22315797890106592,0.9964314302093876,0.06935528407637737,0.9837660440147381,3.1416246184472416
0.23887447540150064,0.8663055088857389,0.8218769679862344,0.6108833552195783,0.4095683426528276,0.7922552209276374,3.4147191570685935
0.19383600480359264,0.3076858573379897,0.20196512734991234,0.260121354772492,0.3750050424113317,0.5850769493620359,1.8718119380305853
0.9198703544189798,0.8107119086956033,0.8013106069768643,0.2673475248233512,0.7919017564443646,0.4487427707501809,3.648267280007481
0.04360999469627902,0.16039331064697482,0.6550196904498334,0.22808992421059338,0.6227911818573102,0.9929897760237303,2.4595621214817354
0.008243381471431332,0.37555266473750815,0.976709990622342,0.8252409446050798,0.8497030951168947,0.7890939776911867,3.399201246430124
0.14436913239527038,0.7833412963250863,0.9927863479803262,0.20259979127296257,0.8989245157525406,0.9811386796038954,3.5020762399537015
0.261027981223273,0.6995626331507611,0.7311720490681214,0.3602899844969819,0.549252420270755,0.33136598334854905,2.7696298840510933
0.05774385332991816,0.26523708679923574,0.51181371941669,0.30555520683173376,0.941571361643631,0.34151430148214,2.253830105722782
0.037993990026557345,0.29063981796860394,0.7789590128064933,0.021304500324017983,0.7681855143761961,0.5449507082068004,2.2615993869112945
0.8214138418251249,0.9436962854476306,0.28349636312579574,0.7903790012110813,0.9550210025810107,0.30067764886085246,3.6446697791773572
0.2769155531504375,0.7740940516697876,0.6280435871411538,0.022047999320395584,0.5367982443001105,0.010217679986857409,2.1036722727269748
0.3617211367074651,0.7033465449776114,0.5075898346517733,0.8634313581069861,0.4595336946862939,0.17844946138141693,2.867841482840477
0.5039795317022122,0.9289468822340385,0.8285324452399392,0.13881389808119138,0.8475092751891496,0.4069922448575465,3.304695981337393
0.8336280995253585,0.5191988228293323,0.011983501751891223,0.9288044139367088,0.7460862242442172,0.7337233257335546,3.3978569618602834
0.836401592989952,0.6319143333576422,0.9563010605391092,0.6417057785088633,0.811415222232093,0.4769719201547954,3.932907748941204
0.24842131075882035,0.5675303273778658,0.32912331512792947,0.2319567200180771,0.5382482561711976,0.1275609286031606,1.9763690135822176
0.5347448431446284,0.39703480335670427,0.6138289444921516,0.38466275648637405,0.08830255373111429,0.3656742435278423,2.293322109735238
0.7886042510323661,0.15082007843558864,0.6734263056646093,0.3224249442375442,0.06230404628472397,0.03354568786897827,1.8959577093732938
0.66498541415653,0.6983836611759949,0.4393654627021363,0.09546945602516654,0.047548527571708576,0.5552552131287047,2.3554088365949113
0.9718227315628617,0.9628812534309696,0.9818567055024775,0.8966035693140774,0.35135424681258975,0.7296375723431736,4.270265814063088
0.6284367599403142,0.21230848649985168,0.8039064734077654,0.7276432880144282,0.7042177104222267,0.5781471396174939,3.3776928900329986
0.06196823193709433,0.17116430574412034,0.805345649113245,0.12925764156282482,0.43267118342947963,0.010872112756908914,1.5123957463637625
0.4102938231546972,0.5627095626314683,0.3652084597528288,0.7237974517943585,0.4766660972091623,0.2309537089628907,2.639463062719692
0.26796175346494333,0.7810958386936387,0.8645491415861762,0.40758943626316513,0.490703302863739,0.016114692512922302,2.613384973893475
0.47275752699435214,0.7494979735733539,0.49607457214738127,0.18448293737006594,0.8392326224223453,0.6684139420086835,3.1599023917067415
0.7384351823657718,0.5347044178401007,0.7711685920268703,0.6768272554766989,0.7125348325933234,0.6355407787429161,3.753381575075022
0.26545663202429837,0.8165535025853382,0.08999715599400826,0.22993668764428743,0.4422727699273612,0.43804315695911755,2.161094595261706
0.649660577796991,0.8707978873931037,0.7907065343889647,0.8499035445696436,0.034861560990123386,0.43174403278940876,3.285136417449438
0.44897922994536477,0.2670986974862376,0.22139567688704853,0.23840566845352795,0.3292814657328048,0.20560259278402027,1.6812457020588285
0.4640362596591493,0.8547099319899744,0.012865071266361383,0.5164548634655143,0.9886581347068542,0.3812553844545772,2.915981884868884
0.9381628511272173,0.3829986598333466,0.33381671374532085,0.821213101897241,0.3214085211092865,0.7342012783247467,3.225698776107162
0.07997107929535119,0.12311865746564343,0.4755542497110433,0.24314323480779654,0.08252046051827266,0.8624957809464554,1.7431749522872197
0.6166580725436419,0.18553660083535983,0.34292364855795154,0.08499524868827113,0.7889256593213502,0.284823115125439,2.1745052347641143
0.47525317049478066,0.5988913061220461,0.8187480790199123,0.5000537959095234,0.3443661816455904,0.46923095629008904,3.0208552104125515
0.7671721503766286,0.10679539621739609,0.036744104275234,0.5067552917916074,0.046819296773868424,0.9503846283826272,2.1832149091344126
0.47183399822831373,0.3264172181493259,0.33858286317108643,0.454313263734061,0.165756543053586,0.01730088349552872,1.7284668094789246
0.6618430013390305,0.4486846665834058,0.2118082849372548,0.4033663508659585,0.9071006876533778,0.2944390575293222,2.7290214744142958
