dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,sum_sines
0.008263935875981288,0.23620209379611057,0.4574475323740559,0.33687589262629714,0.8627486865323672,0.9317207902580207,2.5767559775420112
0.06609129508703859,0.308012128246556,0.9667553501486345,0.48404867807361407,0.6867494163074382,0.0809476337025491,2.3725079066247194
0.6696334628314916,0.5883014964727202,0.3859748728095438,0.04855595047812589,0.3453985536614973,0.5303604779025756,2.4450629031857276
0.2873215382605844,0.015888390902257243,0.45737036860652547,0.7131595867292515,0.013774908392107377,0.2065363386946405,1.6139347769225942
0.6535739363397867,0.6346371920086408,0.8453250858005221,0.9588429836425498,0.2524153809538713,0.4330714788513239,3.4370315953802906
0.5500090003282183,0.5884112863552359,0.32679274234771394,0.525678038041646,0.47728134173627723,0.6100649996874348,2.9328286455004737
0.34119006208816594,0.37718162262735266,0.3557539915505912,0.48752980764302256,0.1205344574510141,0.5742737696859587,2.1831206357686677
0.7256164833127857,0.5278602650545255,0.34825108284132156,0.489709894046817,0.485408632527651,0.9273383786749055,3.245502781229299
0.3915832603036634,0.5521238656313995,0.5548906706776533,0.8918838589461376,0.021537188129643448,0.07436564186683181,2.3070881160286274
0.8411299392118371,0.7596117081027614,0.9957500656428296,0.2880063002646883,0.07997739438803486,0.8337088143684712,3.3775665723926833
0.037290323029449235,0.1733819978969564,0.6296092184016087,0.6019314717814055,0.058889267852709204,0.9131011585934107,2.2151192837016516
0.03368211458983017,0.7105301435172031,0.8288063446089058,0.6409531135841124,0.843411576500878,0.5480447116727805,3.288931583448693
0.04993710784432692,0.13885589113676888,0.22077491633411483,0.28087012060677463,0.09680582971206264,0.5941368040927758,1.3409524300161917
0.4700668612144393,0.8460902213658914,0.4394808659738272,0.9348918540168237,0.0012891816349609453,0.49004532616776364,2.9035998136298504
0.36986542160132174,0.8967434749114824,0.27030777400583894,0.1683963886872717,0.6790499413539168,0.15572505382302415,2.3605685346133414
0.4460791463726358,0.5888281420271168,0.2872501923556846,0.6261472508213657,0.9238285767437127,0.5797642183336394,3.201903913313837
0.07631472247366355,0.13973160051774358,0.6579823409390645,0.11602176962408184,0.9282664664602832,0.18289396639587874,1.9252597258711623
